Time,Max Concentration,Last Pit,Air Temp,Track Temp,Humidity,Pressure,Wind Speed,Speed,Yellow
400.0,5.490734385724091,6.666666666666668,72.39992,78.00008000000003,62,30.265990092,5.2,179.95502631578944,0
420.0,7.708479327259988,7.0,72.39992,78.00008000000003,61,30.267171296,7.9,179.95521052631577,0
440.0,7.422930001770084,7.333333333333332,72.39992,78.00008000000003,61,30.267171296,7.9,179.60484210526315,0
460.0,8.564919232811635,7.666666666666668,72.39992,78.00008000000003,61,30.267171296,7.9,179.39397368421055,0
480.0,10.848897694894736,8.0,72.30001999999998,80.00005999999998,61,30.265990092,9.8,179.39397368421055,0
500.0,10.177138753978976,8.333333333333334,72.30001999999998,80.00005999999998,61,30.265990092,9.8,179.24002631578946,0
520.0,7.422930001770084,8.666666666666666,72.30001999999998,80.00005999999998,61,30.265990092,9.8,179.1645263157895,0
540.0,6.219362571876043,9.0,72.10004,80.00005999999998,61,30.265104189000002,8.5,179.2983947368421,0
560.0,5.3304904051172715,9.333333333333334,72.10004,80.00005999999998,61,30.265104189000002,8.5,179.26836842105263,0
580.0,9.135913848332413,9.666666666666666,72.10004,80.00005999999998,61,30.265104189000002,8.5,179.26836842105263,0
600.0,7.350155766762595,10.0,72.10004,80.00005999999998,62,30.265104189000002,4.6,179.33902631578945,0
620.0,7.422930001770084,10.333333333333334,72.10004,80.00005999999998,62,30.265104189000002,4.6,179.31742105263154,0
640.0,7.708479327259988,10.666666666666666,72.10004,80.00005999999998,62,30.265104189000002,4.6,179.50552631578944,0
660.0,5.138951539686982,11.0,72.10004,80.00005999999998,62,30.264218286,5.2,179.488,0
680.0,5.138951539686982,11.333333333333336,72.10004,80.00005999999998,62,30.264218286,5.2,179.5009210526316,0
700.0,7.9939246172908565,11.666666666666664,72.10004,80.00005999999998,62,30.264218286,5.2,179.668,0
720.0,8.564919232811635,12.0,72.10004,80.00005999999998,62,30.263037081999997,5.2,179.66805263157897,0
740.0,8.480948961649148,12.333333333333336,72.10004,80.00005999999998,62,30.263037081999997,5.2,179.46963157894737,0
760.0,4.8043925875085804,12.666666666666664,72.10004,80.00005999999998,62,30.263037081999997,5.2,179.38802631578946,0
780.0,6.3069376313945344,13.0,72.19994,80.00005999999998,62,30.262151179,3.2,179.12089473684208,0
800.0,9.135913848332413,13.333333333333336,72.19994,80.00005999999998,62,30.262151179,3.2,179.10868421052632,0
820.0,10.277903079373964,13.666666666666664,72.19994,80.00005999999998,62,30.262151179,3.2,179.14107894736838,0
840.0,9.611742156535703,14.0,72.30001999999998,80.00005999999998,62,30.261265276,4.6,179.17247368421056,0
860.0,7.007708479327261,14.333333333333336,72.30001999999998,80.00005999999998,62,30.261265276,4.6,179.25286842105263,0
880.0,7.708479327259988,14.666666666666664,72.30001999999998,80.00005999999998,62,30.261265276,4.6,179.1265,0
900.0,5.863539445628997,15.0,72.39992,80.00005999999998,62,30.259198169,5.9,179.37889473684208,0
920.0,14.274865388019393,15.333333333333336,72.39992,80.00005999999998,62,30.259198169,5.9,179.38978947368423,0
940.0,13.004121741195359,15.666666666666664,72.39992,80.00005999999998,62,30.259198169,5.9,179.44347368421055,0
960.0,6.720430107526883,16.0,72.30001999999998,80.00005999999998,61,30.259198169,4.6,179.49521052631582,0
980.0,8.403361344537815,16.333333333333332,72.30001999999998,80.00005999999998,61,30.259198169,4.6,179.28621052631576,0
1000.0,9.06183368869936,16.666666666666668,72.30001999999998,80.00005999999998,61,30.259198169,4.6,179.18592105263156,0
1020.0,17.12983846562327,17.0,72.19994,80.00005999999998,61,30.259198169,6.5,179.19686842105259,0
1040.0,14.70031153352519,17.333333333333332,72.19994,80.00005999999998,61,30.259198169,6.5,179.09005263157894,0
1060.0,7.39247311827957,17.666666666666668,72.19994,80.00005999999998,61,30.259198169,6.5,179.0602631578947,0
1080.0,13.314646110721796,18.0,72.19994,80.00005999999998,61,30.257131062,7.2,178.95486842105262,0
1100.0,5.490734385724091,18.33333333333333,72.19994,80.00005999999998,61,30.257131062,7.2,178.54844736842102,0
1120.0,13.703870772498615,18.666666666666668,72.19994,80.00005999999998,61,30.257131062,7.2,178.66605263157894,0
1140.0,10.277903079373964,19.0,72.30001999999998,80.00005999999998,61,30.258016965,2.6,178.74089473684208,0
1160.0,11.307931948865534,19.33333333333333,72.30001999999998,80.00005999999998,61,30.258016965,2.6,178.73092105263157,0
1180.0,9.110021023125439,19.666666666666668,72.30001999999998,80.00005999999998,61,30.258016965,2.6,178.74415789473682,0
1200.0,6.302521008403361,20.0,72.19994,80.00005999999998,61,30.260084071999998,5.2,178.8015789473684,0
1220.0,9.706908463853187,20.33333333333333,72.19994,80.00005999999998,61,30.260084071999998,5.2,178.80563157894738,0
1240.0,13.703870772498615,20.666666666666668,72.19994,80.00005999999998,61,30.260084071999998,5.2,178.90234210526313,0
1260.0,14.134914936081914,21.0,72.10004,80.00005999999998,62,30.258016965,7.2,178.9277631578947,0
1280.0,5.376344086021506,21.33333333333333,72.10004,80.00005999999998,62,30.258016965,7.2,179.11252631578944,0
1300.0,7.708479327259988,21.66666666666667,72.10004,80.00005999999998,62,30.258016965,7.2,179.10297368421055,0
1320.0,7.422930001770084,22.0,71.79998,80.00005999999998,62,30.257131062,6.5,178.72628947368423,0
1340.0,10.848897694894736,22.33333333333333,71.79998,80.00005999999998,62,30.257131062,6.5,178.7117105263158,0
1360.0,9.046345559092424,22.66666666666667,71.79998,80.00005999999998,62,30.257131062,6.5,178.51010526315793,0
1380.0,6.219362571876043,23.0,71.6,80.00005999999998,62,30.257131062,6.5,178.35676315789473,0
1400.0,5.7099461552077555,23.33333333333333,71.6,80.00005999999998,62,30.257131062,6.5,178.35676315789473,0
1420.0,8.564919232811635,23.66666666666667,71.6,80.00005999999998,62,30.257131062,6.5,178.50163157894738,0
1440.0,7.350155766762595,24.0,71.29994,80.00005999999998,64,30.257131062,7.2,178.47855263157894,0
1460.0,8.564919232811635,24.33333333333333,71.29994,80.00005999999998,64,30.257131062,7.2,178.54731578947366,0
1480.0,8.480948961649148,24.66666666666667,71.29994,80.00005999999998,64,30.257131062,7.2,178.5973157894736,0
1500.0,5.138951539686982,25.0,71.09996,80.00005999999998,64,30.257131062,8.5,178.5973157894736,0
1520.0,11.419892310415511,25.33333333333333,71.09996,80.00005999999998,64,30.257131062,8.5,178.5976315789474,0
1540.0,10.177138753978976,25.66666666666667,71.09996,80.00005999999998,64,30.257131062,8.5,178.5316578947368,0
1560.0,9.135913848332413,26.0,70.89998,80.00005999999998,64,30.258016965,7.9,178.78168421052632,0
1580.0,6.177076183939603,26.33333333333333,70.89998,80.00005999999998,64,30.258016965,7.9,178.9795789473684,0
1600.0,5.3304904051172715,26.66666666666667,70.89998,80.00005999999998,64,30.258016965,7.9,179.0727894736842,0
1620.0,12.561881541457064,27.0,70.7,80.00005999999998,64,30.257131062,3.2,179.08360526315792,0
1640.0,11.307931948865534,27.33333333333333,70.7,80.00005999999998,64,30.257131062,3.2,179.4697631578947,0
1660.0,6.3965884861407245,27.66666666666667,70.7,80.00005999999998,64,30.257131062,3.2,179.7764210526316,0
1680.0,8.564919232811635,28.0,70.7,80.00005999999998,64,30.257131062,4.6,179.70823684210526,0
1700.0,7.915552364205872,28.33333333333333,70.7,80.00005999999998,64,30.257131062,4.6,179.95963157894738,0
1720.0,12.561881541457064,28.66666666666667,70.7,80.00005999999998,64,30.257131062,4.6,179.97047368421056,0
1740.0,10.742535351422255,29.0,70.80008000000002,78.00008000000003,64,30.258016965,1.9,179.6108157894737,0
1760.0,4.67687074829932,29.33333333333333,70.80008000000002,78.00008000000003,64,30.258016965,1.9,174.55894736842106,0
1780.0,10.511562718990891,29.66666666666667,70.80008000000002,78.00008000000003,64,30.258016965,1.9,174.62102631578946,0
1800.0,6.784759169319319,30.0,70.80008000000002,78.00008000000003,65,30.259198169,1.3,174.56747368421054,0
1820.0,10.848897694894736,30.33333333333333,70.80008000000002,78.00008000000003,65,30.259198169,1.3,174.5783684210526,0
1840.0,9.046345559092424,30.66666666666667,70.80008000000002,78.00008000000003,65,30.259198169,1.3,174.57597368421054,0
1860.0,5.653965974432767,31.0,70.89998,78.00008000000003,65,30.258016965,3.9,163.89572972972974,0
1880.0,7.708479327259988,31.33333333333333,70.89998,78.00008000000003,65,30.258016965,3.9,164.00900000000001,0
1900.0,9.135913848332413,31.66666666666667,70.89998,78.00008000000003,65,30.258016965,3.9,164.7172894736842,0
1920.0,9.706908463853187,32.0,70.89998,77.0,64,30.256245159000002,0.6,164.75028947368426,0
1940.0,7.350155766762595,32.333333333333336,70.89998,77.0,64,30.256245159000002,0.6,164.73955263157896,0
1960.0,6.219362571876043,32.666666666666664,70.89998,77.0,64,30.256245159000002,0.6,156.9801142857143,0
1980.0,4.966081662246854,33.0,70.80008000000002,77.0,64,30.257131062,3.2,156.83097142857147,0
2000.0,10.277903079373964,33.333333333333336,70.80008000000002,77.0,64,30.257131062,3.2,158.47454054054052,0
2020.0,8.480948961649148,33.666666666666664,70.80008000000002,77.0,64,30.257131062,3.2,154.46423684210527,0
2040.0,5.3304904051172715,34.0,70.89998,77.0,64,30.256245159000002,4.6,154.4875263157895,0
2060.0,9.110021023125439,34.333333333333336,70.89998,77.0,64,30.256245159000002,4.6,157.2961142857143,0
2080.0,4.8043925875085804,34.666666666666664,70.89998,77.0,64,30.256245159000002,4.6,159.86657894736842,0
2100.0,8.564919232811635,35.0,71.00005999999998,77.0,64,30.258016965,1.9,155.09313157894738,0
2120.0,9.046345559092424,35.333333333333336,71.00005999999998,77.0,64,30.258016965,1.9,154.73102702702698,0
2140.0,5.653965974432767,35.666666666666664,71.00005999999998,77.0,64,30.258016965,1.9,154.76764864864862,0
2160.0,4.901960784313727,36.0,71.09996,77.0,64,30.256245159000002,1.3,163.61151428571432,0
2180.0,6.280940770728532,36.333333333333336,71.09996,77.0,64,30.256245159000002,1.3,169.43427777777774,0
2200.0,8.564919232811635,36.66666666666666,71.09996,77.0,64,30.256245159000002,1.3,174.38062857142856,0
2220.0,10.848897694894736,37.0,71.20004,77.0,64,30.257131062,3.2,180.17966666666663,0
2240.0,10.177138753978976,37.333333333333336,71.20004,77.0,64,30.257131062,3.2,180.363,0
2260.0,5.138951539686982,37.66666666666666,71.20004,77.0,64,30.257131062,3.2,180.363,0
2280.0,7.708479327259988,38.0,71.20004,77.0,63,30.256245159000002,7.9,180.2277368421053,0
2300.0,5.7099461552077555,38.333333333333336,71.20004,77.0,63,30.256245159000002,7.9,180.2120526315789,0
2320.0,8.564919232811635,38.66666666666666,71.20004,77.0,63,30.256245159000002,7.9,179.52173684210524,0
2340.0,7.422930001770084,39.0,71.09996,75.99991999999997,63,30.255063955,5.9,179.58444736842102,0
2360.0,6.784759169319319,39.333333333333336,71.09996,75.99991999999997,63,30.255063955,5.9,179.606,0
2380.0,6.3069376313945344,39.66666666666666,71.09996,75.99991999999997,63,30.255063955,5.9,179.5963157894737,0
2400.0,5.7099461552077555,40.0,71.00005999999998,75.99991999999997,64,30.256245159000002,5.9,179.55110526315792,0
2420.0,5.9592979946962235,40.333333333333336,71.00005999999998,75.99991999999997,64,30.256245159000002,5.9,179.58863157894734,0
2440.0,9.706908463853187,40.66666666666666,71.00005999999998,75.99991999999997,64,30.256245159000002,5.9,179.6552894736842,0
2460.0,9.611742156535703,41.0,71.00005999999998,75.99991999999997,64,30.255063955,1.9,179.55902631578942,0
2480.0,5.7099461552077555,41.333333333333336,71.00005999999998,75.99991999999997,64,30.255063955,1.9,179.5483684210526,0
2500.0,7.708479327259988,41.66666666666666,71.00005999999998,75.99991999999997,64,30.255063955,1.9,179.61392105263158,0
2520.0,5.6061667834618065,42.0,71.00005999999998,75.99991999999997,64,30.255063955,7.2,179.86944736842102,0
2540.0,8.564919232811635,42.333333333333336,71.00005999999998,75.99991999999997,64,30.255063955,7.2,179.79207894736842,0
2560.0,10.277903079373964,42.66666666666666,71.00005999999998,75.99991999999997,64,30.255063955,7.2,179.9325,0
2580.0,9.046345559092424,43.0,71.09996,75.99991999999997,64,30.254178051999997,3.2,179.9325,0
2600.0,7.915552364205872,43.33333333333334,71.09996,75.99991999999997,64,30.254178051999997,3.2,175.33755263157894,0
2620.0,7.002801120448179,43.66666666666666,71.09996,75.99991999999997,64,30.254178051999997,3.2,175.5897105263158,0
2640.0,5.863539445628997,44.0,71.09996,75.00001999999998,64,30.252996848000002,0.6,166.24476315789474,0
2660.0,9.135913848332413,44.33333333333334,71.09996,75.00001999999998,64,30.252996848000002,0.6,166.39218421052638,0
2680.0,8.480948961649148,44.66666666666666,71.09996,75.00001999999998,64,30.252996848000002,0.6,166.39218421052638,0
2700.0,6.219362571876043,45.0,71.20004,75.00001999999998,64,30.252996848000002,1.3,166.30368421052634,0
2720.0,7.708479327259988,45.33333333333334,71.20004,75.00001999999998,64,30.252996848000002,1.3,150.93021621621625,0
2740.0,5.138951539686982,45.66666666666666,71.20004,75.00001999999998,64,30.252996848000002,1.3,154.9175555555556,0
2760.0,7.422930001770084,46.0,71.09996,75.00001999999998,64,30.252110945,5.9,150.66551351351353,0
2780.0,10.848897694894736,46.33333333333334,71.09996,75.00001999999998,64,30.252110945,5.9,150.66551351351353,0
2800.0,8.480948961649148,46.66666666666666,71.09996,75.00001999999998,64,30.252110945,5.9,151.3614473684211,0
2820.0,5.376344086021506,47.0,71.00005999999998,75.00001999999998,65,30.251225041999998,7.9,159.48937142857145,0
2840.0,5.602240896358542,47.33333333333334,71.00005999999998,75.00001999999998,65,30.251225041999998,7.9,153.71582352941178,0
2860.0,6.851935386249307,47.66666666666666,71.00005999999998,75.00001999999998,65,30.251225041999998,7.9,153.1789393939394,0
2880.0,9.706908463853187,48.0,70.89998,75.00001999999998,65,30.251225041999998,5.2,150.62,0
2900.0,9.046345559092424,48.33333333333334,70.89998,75.00001999999998,65,30.251225041999998,5.2,151.09847368421052,0
2920.0,4.204625087596356,48.66666666666666,70.89998,75.00001999999998,65,30.251225041999998,5.2,151.2837894736842,0
2940.0,7.007708479327261,49.0,70.80008000000002,75.00001999999998,66,30.251225041999998,1.3,149.38434285714285,0
2960.0,8.564919232811635,49.33333333333334,70.80008000000002,75.00001999999998,66,30.251225041999998,1.3,153.93394117647063,0
2980.0,7.422930001770084,49.66666666666666,70.80008000000002,75.00001999999998,66,30.251225041999998,1.3,154.97550000000004,0
3000.0,7.915552364205872,50.0,70.80008000000002,75.00001999999998,66,30.250043838000003,2.6,155.9135,0
3020.0,4.905395935529082,50.33333333333334,70.80008000000002,75.00001999999998,66,30.250043838000003,2.6,156.0578421052632,0
3040.0,4.905395935529082,50.66666666666666,70.80008000000002,75.00001999999998,66,30.250043838000003,2.6,150.90621621621622,0
3060.0,10.277903079373964,51.0,70.80008000000002,75.00001999999998,66,30.250043838000003,5.2,155.5883243243244,0
3080.0,12.561881541457064,24.157300000000006,70.80008000000002,75.00001999999998,66,30.250043838000003,5.2,159.58857142857147,0
3100.0,11.307931948865534,24.49063333333333,70.80008000000002,75.00001999999998,66,30.250043838000003,5.2,159.9988888888889,0
3120.0,5.653965974432767,24.82396666666667,70.80008000000002,75.00001999999998,66,30.251225041999998,0.6,160.42364864864868,0
3140.0,7.703081232492997,25.157300000000006,70.80008000000002,75.00001999999998,66,30.251225041999998,0.6,165.0925945945946,0
3160.0,7.9939246172908565,25.49063333333333,70.80008000000002,75.00001999999998,66,30.251225041999998,0.6,174.5468918918919,0
3180.0,15.416854619060944,25.82396666666667,70.7,75.00001999999998,66,30.250043838000003,3.2,174.53500000000003,0
3200.0,13.004121741195359,26.157300000000006,70.7,75.00001999999998,66,30.250043838000003,3.2,179.18278947368424,0
3220.0,7.915552364205872,26.49063333333333,70.7,75.00001999999998,66,30.250043838000003,3.2,179.23686842105266,0
3240.0,8.409250175192712,26.82396666666667,70.7,75.00001999999998,66,30.250043838000003,5.2,179.559052631579,0
3260.0,7.995735607675908,27.157300000000006,70.7,75.00001999999998,66,30.250043838000003,5.2,179.62321052631577,0
3280.0,13.13287615697784,27.49063333333333,70.7,75.00001999999998,66,30.250043838000003,5.2,179.70805263157894,0
3300.0,13.703870772498615,27.82396666666667,70.7,75.00001999999998,67,30.250043838000003,4.6,179.7212368421053,0
3320.0,13.569518338638638,28.157300000000006,70.7,75.00001999999998,67,30.250043838000003,4.6,179.68886842105263,0
3340.0,7.002801120448179,28.49063333333333,70.7,75.00001999999998,67,30.250043838000003,4.6,179.7836052631579,0
3360.0,6.302521008403361,28.82396666666667,70.7,73.99994000000002,67,30.250043838000003,1.3,179.8777894736842,0
3380.0,9.706908463853187,29.157300000000006,70.7,73.99994000000002,67,30.250043838000003,1.3,179.89939473684208,0
3400.0,13.703870772498615,29.49063333333333,70.7,73.99994000000002,67,30.250043838000003,1.3,180.0081052631579,0
3420.0,11.873328546308805,29.82396666666667,70.80008000000002,75.00001999999998,67,30.247976730999998,5.9,179.98518421052628,0
3440.0,7.007708479327261,30.157300000000006,70.80008000000002,75.00001999999998,67,30.247976730999998,5.9,179.81994736842103,0
3460.0,7.007708479327261,30.49063333333333,70.80008000000002,75.00001999999998,67,30.247976730999998,5.9,178.3159090909091,0
3480.0,7.9939246172908565,30.82396666666667,70.80008000000002,73.99994000000002,67,30.250043838000003,7.2,178.40363999999997,0
3500.0,10.848897694894736,31.157300000000006,70.80008000000002,73.99994000000002,67,30.250043838000003,7.2,179.51433333333333,0
3520.0,9.135913848332413,31.49063333333333,70.80008000000002,73.99994000000002,67,30.250043838000003,7.2,179.96460714285712,0
3540.0,8.480948961649148,31.82396666666667,70.80008000000002,73.99994000000002,67,30.250043838000003,5.2,181.48066666666668,0
3560.0,4.901960784313727,32.1573,70.80008000000002,73.99994000000002,67,30.250043838000003,5.2,178.92011764705882,0
3580.0,5.7099461552077555,32.49063333333333,70.80008000000002,73.99994000000002,67,30.250043838000003,5.2,178.47979166666664,0
3600.0,9.706908463853187,32.82396666666667,70.7,75.00001999999998,67,30.250043838000003,1.9,181.64109523809523,0
3620.0,9.135913848332413,33.1573,70.7,75.00001999999998,67,30.250043838000003,1.9,180.64378571428574,0
3640.0,6.784759169319319,33.49063333333333,70.7,75.00001999999998,67,30.250043838000003,1.9,176.22691666666665,0
3660.0,5.653965974432767,33.82396666666667,70.80008000000002,75.00001999999998,67,30.249157935,1.9,177.6960625,0
3680.0,5.7099461552077555,34.1573,70.80008000000002,75.00001999999998,67,30.249157935,1.9,178.74821739130437,0
3700.0,7.9939246172908565,34.49063333333333,70.80008000000002,75.00001999999998,67,30.249157935,1.9,180.3996,0
3720.0,7.422930001770084,34.82396666666667,70.80008000000002,75.00001999999998,67,30.250043838000003,2.6,178.72573333333332,0
3740.0,6.851935386249307,35.1573,70.80008000000002,75.00001999999998,67,30.250043838000003,2.6,175.4934545454545,0
3760.0,7.350155766762595,35.49063333333333,70.80008000000002,75.00001999999998,67,30.250043838000003,2.6,177.66940000000002,0
3780.0,5.088569376989488,35.82396666666667,70.80008000000002,75.00001999999998,67,30.250043838000003,1.3,179.42899999999997,0
3800.0,6.851935386249307,36.1573,70.80008000000002,75.00001999999998,67,30.250043838000003,1.3,181.673695652174,0
3820.0,6.280940770728532,36.490633333333335,70.80008000000002,75.00001999999998,67,30.250043838000003,1.3,177.98472222222225,0
3840.0,6.851935386249307,36.82396666666667,70.7,75.00001999999998,67,30.251225041999998,1.3,175.3299,0
3860.0,6.280940770728532,37.1573,70.7,75.00001999999998,67,30.251225041999998,1.3,167.6116875,0
3880.0,6.851935386249307,37.490633333333335,70.7,75.00001999999998,67,30.251225041999998,1.3,173.1221818181818,0
3900.0,6.280940770728532,32.899566666666665,70.80008000000002,75.00001999999998,68,30.251225041999998,4.6,180.64491304347828,0
3920.0,4.264392324093817,33.2329,70.80008000000002,75.00001999999998,68,30.251225041999998,4.6,178.492125,0
3940.0,7.422930001770084,33.56623333333333,70.80008000000002,75.00001999999998,68,30.251225041999998,4.6,174.66844444444442,0
3960.0,7.9939246172908565,33.899566666666665,70.7,75.00001999999998,68,30.251225041999998,0.6,166.36647058823533,0
3980.0,8.564919232811635,34.2329,70.7,75.00001999999998,68,30.251225041999998,0.6,154.47133333333338,0
4000.0,6.784759169319319,34.56623333333334,70.7,75.00001999999998,68,30.251225041999998,0.6,165.28008000000003,0
4020.0,5.653965974432767,34.89956666666667,70.80008000000002,75.00001999999998,68,30.250043838000003,5.9,177.2993529411765,0
4040.0,5.138951539686982,35.2329,70.80008000000002,75.00001999999998,68,30.250043838000003,5.9,174.15485714285714,0
4060.0,6.280940770728532,35.566233333333344,70.80008000000002,75.00001999999998,68,30.250043838000003,5.9,164.63386666666668,0
4080.0,7.422930001770084,35.89956666666667,70.7,75.00001999999998,68,30.250043838000003,2.6,170.0949,0
4100.0,7.422930001770084,36.2329,70.7,75.00001999999998,68,30.250043838000003,2.6,178.74347619047614,0
4120.0,6.219362571876043,36.566233333333344,70.7,75.00001999999998,68,30.250043838000003,2.6,178.26066666666668,0
4140.0,4.032258064516129,36.89956666666667,70.80008000000002,75.00001999999998,68,30.247976730999998,1.3,178.7738666666667,0
4160.0,8.564919232811635,37.2329,70.80008000000002,75.00001999999998,68,30.247976730999998,1.3,178.2445,0
4180.0,7.422930001770084,37.566233333333344,70.80008000000002,75.00001999999998,68,30.247976730999998,1.3,169.31355000000005,0
4200.0,6.784759169319319,37.89956666666667,70.80008000000002,75.00001999999998,68,30.247976730999998,3.2,168.87794444444444,0
4220.0,5.088569376989488,38.2329,70.80008000000002,75.00001999999998,68,30.247976730999998,3.2,167.88263157894738,0
4240.0,4.523172779546212,38.566233333333344,70.80008000000002,75.00001999999998,68,30.247976730999998,3.2,166.32423529411767,0
4260.0,6.851935386249307,38.89956666666667,70.80008000000002,75.00001999999998,67,30.246204925,1.9,178.6788125,0
4280.0,6.219362571876043,39.2329,70.80008000000002,75.00001999999998,67,30.246204925,1.9,161.10875,0
4300.0,5.653965974432767,37.78473333333333,70.80008000000002,75.00001999999998,67,30.246204925,1.9,152.24461904761904,0
4320.0,5.3304904051172715,37.31918333333333,70.80008000000002,75.00001999999998,67,30.247090828,3.9,166.29052941176477,0
4340.0,6.280940770728532,37.652516666666656,70.80008000000002,75.00001999999998,67,30.247090828,3.9,178.8375,0
4360.0,6.851935386249307,37.98585,70.80008000000002,75.00001999999998,67,30.247090828,3.9,179.58483333333336,0
4380.0,8.564919232811635,38.31918333333333,70.80008000000002,75.00001999999998,68,30.246204925,3.2,158.8235,0
4400.0,6.851935386249307,38.652516666666656,70.80008000000002,75.00001999999998,68,30.246204925,3.2,167.43937499999996,0
4420.0,5.863539445628997,38.98585,70.80008000000002,75.00001999999998,68,30.246204925,3.2,178.61853333333335,0
4440.0,6.851935386249307,39.31918333333333,70.80008000000002,75.00001999999998,68,30.247090828,1.3,179.76847058823532,0
4460.0,6.219362571876043,39.652516666666656,70.80008000000002,75.00001999999998,68,30.247090828,1.3,169.1937058823529,0
4480.0,5.7099461552077555,39.98585,70.80008000000002,75.00001999999998,68,30.247090828,1.3,169.26355555555554,0
4500.0,5.7099461552077555,40.31918333333333,70.80008000000002,75.00001999999998,68,30.246204925,5.2,177.41506249999995,0
4520.0,5.653965974432767,40.652516666666656,70.80008000000002,75.00001999999998,68,30.246204925,5.2,178.6018125,0
4540.0,7.9939246172908565,40.98585,70.80008000000002,75.00001999999998,68,30.246204925,5.2,179.7172105263158,0
4560.0,9.135913848332413,41.31918333333333,70.80008000000002,75.00001999999998,67,30.247976730999998,7.2,179.39605555555556,0
4580.0,6.784759169319319,41.652516666666656,70.80008000000002,75.00001999999998,67,30.247976730999998,7.2,177.95168421052628,0
4600.0,8.564919232811635,41.98585,70.80008000000002,75.00001999999998,67,30.247976730999998,7.2,178.09087499999995,0
4620.0,7.350155766762595,42.31918333333333,70.59992,75.00001999999998,68,30.247976730999998,6.5,179.56147058823532,0
4640.0,7.9939246172908565,42.652516666666656,70.59992,75.00001999999998,68,30.247976730999998,6.5,180.6543333333333,0
4660.0,9.135913848332413,33.493966666666665,70.59992,75.00001999999998,68,30.247976730999998,6.5,180.35173684210528,0
4680.0,6.219362571876043,33.8273,70.59992,75.00001999999998,68,30.247976730999998,6.5,177.49141176470587,0
4700.0,6.851935386249307,34.16063333333333,70.59992,75.00001999999998,68,30.247976730999998,6.5,178.33533333333332,0
4720.0,5.088569376989488,34.493966666666665,70.59992,75.00001999999998,68,30.247976730999998,6.5,179.49066666666667,0
4740.0,6.851935386249307,34.8273,70.50001999999998,73.99994000000002,68,30.247976730999998,4.6,182.96475,0
4760.0,7.9939246172908565,35.16063333333333,70.50001999999998,73.99994000000002,68,30.247976730999998,4.6,179.28535000000005,0
4780.0,7.350155766762595,35.493966666666665,70.50001999999998,73.99994000000002,68,30.247976730999998,4.6,177.4964444444444,0
4800.0,5.376344086021506,35.8273,70.39994,73.99994000000002,68,30.247976730999998,2.6,178.37136842105258,0
4820.0,7.002801120448179,36.16063333333333,70.39994,73.99994000000002,68,30.247976730999998,2.6,179.8772631578947,0
4840.0,7.422930001770084,36.493966666666665,70.39994,73.99994000000002,68,30.247976730999998,2.6,182.07727777777774,0
4860.0,8.564919232811635,36.8273,70.39994,73.99994000000002,68,30.246204925,3.2,180.1339473684211,0
4880.0,8.480948961649148,37.16063333333333,70.39994,73.99994000000002,68,30.246204925,3.2,177.66816666666668,0
4900.0,4.5679569241662055,37.493966666666665,70.39994,73.99994000000002,68,30.246204925,3.2,179.76175,0
4920.0,5.7099461552077555,37.8273,70.39994,73.99994000000002,68,30.247976730999998,2.6,181.37621052631576,0
